"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.95957,3.5982,1.8857,1.8561,-6.3172e-05,0,0.72119,0.0034504,1.0522,1,1.89,1.89,0.2,0
0.95958,3.5982,1.8857,1.8561,-6.5858e-05,0,0.72119,0.0034522,1.0522,1,1.892,1.892,0.2,0
0.95958,3.5982,1.8857,1.8561,-6.8544e-05,0,0.72119,0.0034541,1.0522,1,1.894,1.894,0.2,0
0.95958,3.5982,1.8857,1.8561,-7.1231e-05,0,0.7212,0.003456,1.0522,1,1.896,1.896,0.2,0
0.95959,3.5982,1.8857,1.8562,-7.3952e-05,0,0.7212,0.0034579,1.0522,1,1.898,1.898,0.2,0
0.95959,3.5982,1.8857,1.8562,-7.6709e-05,0,0.72121,0.0034597,1.0522,1,1.9,1.9,0.2,0
0.9596,3.5982,1.8857,1.8562,-7.9465e-05,0,0.72121,0.0034616,1.0522,1,1.902,1.902,0.2,0
0.9596,3.5983,1.8857,1.8562,-8.2222e-05,0,0.72121,0.0034634,1.0522,1,1.904,1.904,0.2,0
0.95961,3.5983,1.8857,1.8562,-8.4978e-05,0,0.72122,0.0034653,1.0522,1,1.906,1.906,0.2,0
0.95961,3.5983,1.8857,1.8562,-8.7735e-05,0,0.72122,0.0034672,1.0522,1,1.908,1.908,0.2,0
0.95962,3.5983,1.8857,1.8562,-9.0491e-05,0,0.72122,0.003469,1.0522,1,1.91,1.91,0.2,0
0.95962,3.5983,1.8857,1.8562,-9.3247e-05,0,0.72123,0.0034709,1.0522,1,1.912,1.912,0.2,0
0.95963,3.5983,1.8857,1.8562,-9.6004e-05,0,0.72123,0.0034727,1.0522,1,1.914,1.914,0.2,0
0.95963,3.5984,1.8857,1.8562,-9.8761e-05,0,0.72123,0.0034746,1.0522,1,1.916,1.916,0.2,0
0.95964,3.5984,1.8857,1.8562,-0.00010152,0,0.72124,0.0034765,1.0522,1,1.918,1.918,0.2,0
0.95964,3.5984,1.8857,1.8563,-0.00010427,0,0.72124,0.0034783,1.0522,1,1.92,1.92,0.2,0
0.95964,3.5984,1.8857,1.8563,-0.00010703,0,0.72125,0.0034802,1.0522,1,1.922,1.922,0.2,0
0.95965,3.5984,1.8857,1.8563,-0.00010979,0,0.72125,0.003482,1.0522,1,1.924,1.924,0.2,0
0.95965,3.5984,1.8857,1.8563,-0.00011254,0,0.72125,0.0034839,1.0522,1,1.926,1.926,0.2,0
0.95966,3.5985,1.8857,1.8563,-0.0001153,0,0.72126,0.0034858,1.0522,1,1.928,1.928,0.2,0
0.95966,3.5985,1.8857,1.8563,-0.00011806,0,0.72126,0.0034876,1.0522,1,1.93,1.93,0.2,0
0.95967,3.5985,1.8857,1.8563,-0.00012081,0,0.72126,0.0034895,1.0522,1,1.932,1.932,0.2,0
0.95967,3.5985,1.8857,1.8563,-0.00012357,0,0.72127,0.0034913,1.0522,1,1.934,1.934,0.2,0
0.95968,3.5985,1.8857,1.8563,-0.00012633,0,0.72127,0.0034932,1.0522,1,1.936,1.936,0.2,0
0.95968,3.5986,1.8857,1.8563,-0.00012908,0,0.72128,0.0034951,1.0522,1,1.938,1.938,0.2,0
0.95969,3.5986,1.8857,1.8563,-0.00013184,0,0.72128,0.0034969,1.0522,1,1.94,1.94,0.2,0
0.95969,3.5986,1.8857,1.8563,-0.00013459,0,0.72128,0.0034988,1.0522,1,1.942,1.942,0.2,0
0.9597,3.5986,1.8857,1.8564,-0.00013735,0,0.72129,0.0035006,1.0522,1,1.944,1.944,0.2,0
0.9597,3.5986,1.8857,1.8564,-0.00014011,0,0.72129,0.0035025,1.0522,1,1.946,1.946,0.2,0
0.95971,3.5986,1.8857,1.8564,-0.00014286,0,0.72129,0.0035044,1.0522,1,1.948,1.948,0.2,0
0.95971,3.5987,1.8857,1.8564,-0.00014562,0,0.7213,0.0035062,1.0522,1,1.95,1.95,0.2,0
0.95972,3.5987,1.8857,1.8564,-0.00014838,0,0.7213,0.0035081,1.0522,1,1.952,1.952,0.2,0
0.95972,3.5987,1.8857,1.8564,-0.00015113,0,0.72131,0.0035099,1.0522,1,1.954,1.954,0.2,0
0.95973,3.5987,1.8857,1.8564,-0.00015389,0,0.72131,0.0035118,1.0522,1,1.956,1.956,0.2,0
0.95973,3.5987,1.8857,1.8564,-0.00015665,0,0.72131,0.0035137,1.0522,1,1.958,1.958,0.2,0
0.95974,3.5987,1.8857,1.8564,-0.0001593,0,0.72132,0.0035155,1.0522,1,1.96,1.96,0.2,0
0.95974,3.5987,1.8857,1.8564,-0.00016184,0,0.72132,0.0035174,1.0522,1,1.962,1.962,0.2,0
0.95974,3.5988,1.8857,1.8564,-0.00016438,0,0.72132,0.0035193,1.0522,1,1.964,1.964,0.2,0
0.95975,3.5988,1.8857,1.8564,-0.00016692,0,0.72133,0.0035212,1.0522,1,1.966,1.966,0.2,0
0.95975,3.5988,1.8857,1.8564,-0.00016946,0,0.72133,0.0035231,1.0522,1,1.968,1.968,0.2,0
0.95975,3.5988,1.8857,1.8564,-0.000172,0,0.72134,0.003525,1.0522,1,1.97,1.97,0.2,0
0.95976,3.5988,1.8857,1.8564,-0.00017454,0,0.72134,0.0035268,1.0522,1,1.972,1.972,0.2,0
0.95976,3.5988,1.8857,1.8564,-0.00017708,0,0.72134,0.0035287,1.0522,1,1.974,1.974,0.2,0
0.95976,3.5988,1.8857,1.8565,-0.00017962,0,0.72135,0.0035306,1.0522,1,1.976,1.976,0.2,0
0.95977,3.5988,1.8857,1.8565,-0.00018216,0,0.72135,0.0035325,1.0522,1,1.978,1.978,0.2,0
0.95977,3.5988,1.8857,1.8565,-0.0001847,0,0.72135,0.0035344,1.0522,1,1.98,1.98,0.2,0
0.95977,3.5988,1.8857,1.8565,-0.00018723,0,0.72136,0.0035363,1.0522,1,1.982,1.982,0.2,0
0.95977,3.5989,1.8857,1.8565,-0.00018977,0,0.72136,0.0035381,1.0522,1,1.984,1.984,0.2,0
0.95978,3.5989,1.8856,1.8565,-0.00019231,0,0.72137,0.00354,1.0522,1,1.986,1.986,0.2,0
0.95978,3.5989,1.8856,1.8565,-0.00019485,0,0.72137,0.0035419,1.0522,1,1.988,1.988,0.2,0
0.95978,3.5989,1.8856,1.8565,-0.00019739,0,0.72137,0.0035438,1.0522,1,1.99,1.99,0.2,0
0.95979,3.5989,1.8856,1.8565,-0.00019993,0,0.72138,0.0035457,1.0522,1,1.992,1.992,0.2,0
0.95979,3.5989,1.8856,1.8565,-0.00020247,0,0.72138,0.0035476,1.0522,1,1.994,1.994,0.2,0
0.95979,3.5989,1.8856,1.8565,-0.00020501,0,0.72138,0.0035494,1.0522,1,1.996,1.996,0.2,0
0.9598,3.5989,1.8856,1.8565,-0.00020755,0,0.72139,0.0035513,1.0522,1,1.998,1.998,0.2,0
0.9598,3.5989,1.8856,1.8565,-0.00021009,0,0.72139,0.0035532,1.0523,1,2,2,0.2,0
